ID_CLIENTE;FORMA_AQUISICAO;IDADE_CLIENTE;SEXO;QT_FILHOS;DT_AQUISICAO;DIAS_ATIVO;MESES_ATIVO;DURACAO_CONTRATO;VL_PLANO_ADESAO;VL_PLANO_ATUAL;NOME_PRODUTO;QT_PONTOS_INSTALADOS;QT_PC_PAGAS;QT_PC_VENCIDAS;QT_PC_PAGA_ATRASO;QT_PC_PAGA_EM_DIA;QT_ACORDO_PAGAMENTO;VL_MENSALIDADE_ATRASO;VL_MENSALIDADE_DT_AQUISICAO;VL_MENSALIDADE_DT_ATUAL
174;Vendedor;31;FEMININO;2;12/09/2018;1043;34;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
175;Vendedor;32;MASCULINO;1;15/01/2019;918;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;1;5;1;0;230;265
176;Vendedor;33;FEMININO;2;01/08/2019;720;23;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;0;5;1;0;350;403
177;Vendedor;34;MASCULINO;1;29/11/2019;600;20;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
178;Vendedor;35;FEMININO;2;18/09/2019;672;22;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;2;4;1;0;230;265
179;Vendedor;36;MASCULINO;1;09/04/2018;1199;39;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;0;0;230;265
180;Vendedor;37;FEMININO;2;09/04/2018;1199;39;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;0;0;230;265
181;Vendedor;38;MASCULINO;1;25/05/2020;422;14;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;0;0;230;265
182;Site;39;FEMININO;2;30/11/2020;233;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
183;Vendedor;40;MASCULINO;1;16/03/2018;1223;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;2;2;0;0;230;265
184;Vendedor;41;FEMININO;2;10/04/2018;1198;39;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;1;3;0;0;230;265
185;Site;42;MASCULINO;1;09/03/2021;134;4;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);2;5;0;0;5;0;0;290;334
186;Site;43;FEMININO;2;28/09/2020;296;10;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
187;Vendedor;44;MASCULINO;1;13/09/2019;677;22;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);1;2;0;2;0;0;0;290;334
188;Vendedor;45;FEMININO;2;19/11/2018;975;32;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
189;Vendedor;46;MASCULINO;1;14/03/2018;1225;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;0;0;230;265
190;Vendedor;47;FEMININO;2;14/03/2018;1225;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;0;0;230;265
191;Vendedor;48;MASCULINO;1;30/08/2018;1056;35;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
192;Vendedor;49;FEMININO;2;01/02/2019;901;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;2;0;1;1;1;0;230;265
193;Vendedor;50;MASCULINO;1;17/09/2018;1038;34;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;4;2;1;0;230;265
194;Vendedor;51;FEMININO;2;18/06/2018;1129;37;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
195;Vendedor;52;MASCULINO;1;17/09/2018;1038;34;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;2;4;1;0;230;265
196;Vendedor;53;FEMININO;2;29/05/2018;1149;38;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;1;0;230;265
197;Vendedor;54;MASCULINO;1;18/02/2019;884;29;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);2;5;0;5;0;1;0;290;334
198;Vendedor;55;FEMININO;2;05/11/2018;989;32;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
199;Vendedor;23;MASCULINO;1;10/06/2020;406;13;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;1;0;230;265
200;Vendedor;24;FEMININO;2;09/08/2018;1077;35;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
201;Vendedor;25;MASCULINO;1;15/06/2020;401;13;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;2;1;0;0;230;265
202;Vendedor;26;FEMININO;2;16/12/2019;583;19;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;3;3;0;0;230;265
203;Vendedor;27;MASCULINO;2;24/05/2019;789;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
204;Vendedor;28;FEMININO;1;11/11/2019;618;20;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;0;0;230;265
205;Vendedor;29;MASCULINO;2;30/01/2018;1268;42;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;0;2;1;2;0;230;265
206;Vendedor;30;FEMININO;1;18/10/2018;1007;33;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
207;Vendedor;31;MASCULINO;2;23/03/2018;1216;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;0;0;230;265
208;Vendedor;32;FEMININO;1;17/12/2018;947;31;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;4;0;1;3;0;0;350;403
209;Vendedor;33;MASCULINO;2;29/08/2018;1057;35;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;2;0;0;2;0;0;230;265
210;Vendedor;34;FEMININO;1;17/04/2018;1191;39;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;3;3;0;0;230;265
211;Vendedor;35;MASCULINO;2;04/01/2018;1294;42;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);1;5;0;2;3;0;0;290;334
212;Site;36;FEMININO;1;01/10/2020;293;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
213;Vendedor;37;MASCULINO;2;05/02/2019;897;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;1;0;0;1;0;0;350;403
214;Vendedor;38;FEMININO;1;18/02/2020;519;17;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
215;Vendedor;39;MASCULINO;2;26/09/2018;1029;34;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);2;4;0;1;3;0;0;290;334
216;Vendedor;40;FEMININO;1;31/07/2018;1086;36;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);3;5;0;3;2;0;0;290;334
217;Site;41;MASCULINO;2;25/09/2020;299;10;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;2;2;0;0;230;265
218;Vendedor;42;FEMININO;1;13/04/2018;1195;39;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;0;0;230;265
219;Vendedor;43;MASCULINO;2;08/11/2019;621;20;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;4;0;3;1;1;0;350;403
220;Site;44;FEMININO;1;22/09/2020;302;10;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;2;0;0;2;1;0;230;265
221;Site;45;MASCULINO;2;22/09/2020;302;10;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;2;0;0;2;1;0;230;265
222;Vendedor;46;FEMININO;1;19/02/2018;1248;41;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;2;4;1;0;230;265
223;Vendedor;47;MASCULINO;2;19/03/2018;1220;40;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);1;3;0;3;0;0;0;290;334
224;Site;48;FEMININO;1;16/12/2020;217;7;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
225;Site;49;MASCULINO;2;20/01/2021;182;6;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;1;1;4;1;265;230;265
226;Site;50;FEMININO;1;08/06/2021;43;1;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;2;3;0;2;0;794;230;265
227;Vendedor;51;MASCULINO;2;05/02/2019;897;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;1;0;0;1;0;0;350;403
228;Vendedor;52;FEMININO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;5;0;3;2;0;0;350;403
229;Vendedor;53;MASCULINO;2;05/02/2019;897;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;3;2;0;0;350;403
230;Vendedor;54;FEMININO;1;28/02/2019;874;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
231;Vendedor;55;MASCULINO;2;30/01/2019;903;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
232;Vendedor;23;FEMININO;1;20/03/2018;1219;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;0;0;230;265
233;Vendedor;24;MASCULINO;2;28/02/2019;874;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;2;2;1;0;230;265
234;Vendedor;25;FEMININO;1;07/06/2019;775;25;48 Meses;450;518;PLANO FAMILIA (100 CANAIS HD);3;5;0;5;0;0;0;450;518
235;Vendedor;26;MASCULINO;2;10/01/2019;923;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;3;1;0;0;230;265
236;Site;27;FEMININO;2;24/08/2020;331;11;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;4;1;1;0;230;265
237;Site;28;MASCULINO;1;18/02/2021;153;5;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;5;1;2;3;1;403;350;403
238;Vendedor;29;FEMININO;2;17/06/2019;765;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
239;Site;30;MASCULINO;1;21/05/2021;61;2;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;1;4;0;1;1;1058;230;265
240;Vendedor;31;FEMININO;2;05/11/2018;989;32;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;4;0;1;0;230;265
241;Site;32;MASCULINO;1;01/04/2021;111;3;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);1;3;2;0;3;0;667;290;334
242;Site;33;FEMININO;2;18/09/2020;306;10;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;2;4;1;0;230;265
243;Vendedor;34;MASCULINO;1;03/12/2019;596;19;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;0;4;0;0;230;265
244;Site;35;FEMININO;2;19/08/2020;336;11;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;5;0;1;0;230;265
245;Vendedor;36;MASCULINO;1;11/09/2018;1044;34;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;0;2;1;2;0;230;265
246;Vendedor;37;FEMININO;2;29/08/2018;1057;35;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;0;3;1;0;230;265
247;Vendedor;38;MASCULINO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;1;0;0;1;0;0;350;403
248;Vendedor;39;FEMININO;2;14/10/2019;646;21;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;0;0;230;265
249;Vendedor;40;MASCULINO;1;27/03/2018;1212;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;0;0;230;265
250;Vendedor;41;FEMININO;2;28/03/2019;846;28;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;0;0;230;265
251;Vendedor;42;MASCULINO;1;23/04/2020;454;15;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;3;2;1;0;350;403
252;Site;43;FEMININO;2;15/06/2021;36;1;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;1;5;0;1;0;1323;230;265
253;Vendedor;44;MASCULINO;1;26/04/2018;1182;39;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;0;0;230;265
254;Vendedor;45;FEMININO;2;30/09/2019;660;22;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;3;2;1;0;350;403
255;Vendedor;46;MASCULINO;1;30/09/2019;660;22;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;5;0;2;3;1;0;350;403
256;Vendedor;47;FEMININO;2;16/11/2018;978;32;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;1;5;0;0;230;265
257;Vendedor;48;MASCULINO;1;16/11/2018;978;32;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
258;Vendedor;49;FEMININO;2;22/04/2019;821;27;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;1;5;0;0;230;265
259;Vendedor;50;MASCULINO;1;14/08/2020;341;11;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
260;Site;51;FEMININO;2;17/02/2021;154;5;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;0;0;3;0;0;230;265
261;Vendedor;52;MASCULINO;1;29/10/2018;996;33;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;0;3;1;0;230;265
262;Vendedor;53;FEMININO;2;24/08/2018;1062;35;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
263;Vendedor;54;MASCULINO;1;24/08/2018;1062;35;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
264;Site;55;FEMININO;2;18/06/2021;33;1;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);3;1;4;0;1;0;1334;290;334
265;Vendedor;23;MASCULINO;1;27/03/2018;1212;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;0;0;230;265
266;Vendedor;24;FEMININO;2;30/10/2018;995;33;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;3;1;0;0;230;265
267;Vendedor;25;MASCULINO;1;29/07/2020;357;12;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
268;Site;26;FEMININO;2;22/03/2021;121;4;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;2;4;2;0;1;1058;230;265
269;Vendedor;27;MASCULINO;2;25/07/2018;1092;36;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
270;Vendedor;28;FEMININO;1;17/10/2019;643;21;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
271;Site;29;MASCULINO;2;13/04/2021;99;3;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;1;0;4;1;265;230;265
272;Site;30;FEMININO;1;22/06/2021;29;1;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;1;4;0;1;0;1058;230;265
273;Vendedor;31;MASCULINO;2;18/02/2020;519;17;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;2;4;0;0;230;265
274;Vendedor;32;FEMININO;24;02/05/2018;1176;38;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
275;Vendedor;33;MASCULINO;2;19/06/2020;397;13;48 Meses;450;518;PLANO FAMILIA (100 CANAIS HD);2;3;0;1;2;0;0;450;518
276;Vendedor;34;FEMININO;1;21/09/2018;1034;34;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;3;1;1;0;230;265
277;Vendedor;35;MASCULINO;2;13/08/2018;1073;35;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;1;5;0;0;230;265
278;Vendedor;36;FEMININO;1;14/02/2019;888;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
279;Vendedor;37;MASCULINO;2;13/11/2018;981;32;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;3;0;1;2;0;0;350;403
280;Site;38;FEMININO;1;22/12/2020;211;7;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;0;0;230;265
281;Vendedor;39;MASCULINO;2;22/01/2019;911;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;2;3;0;0;350;403
282;Vendedor;40;FEMININO;1;16/07/2018;1101;36;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;1;5;1;0;230;265
283;Vendedor;41;MASCULINO;2;26/11/2018;968;32;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;3;0;2;1;0;0;350;403
284;Vendedor;42;FEMININO;1;30/11/2018;964;32;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);2;5;0;1;4;1;0;290;334
285;Vendedor;43;MASCULINO;2;09/04/2018;1199;39;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;0;0;230;265
286;Vendedor;44;FEMININO;1;17/09/2018;1038;34;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;2;4;1;0;230;265
287;Vendedor;45;MASCULINO;2;10/10/2019;650;21;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
288;Vendedor;46;FEMININO;1;15/04/2020;462;15;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);3;5;0;1;4;1;0;290;334
289;Vendedor;47;MASCULINO;2;08/10/2018;1017;33;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;0;1;2;0;0;230;265
290;Vendedor;48;FEMININO;1;08/10/2019;652;21;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
291;Vendedor;49;MASCULINO;2;30/07/2019;722;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
292;Site;50;FEMININO;1;10/02/2021;161;5;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;0;0;230;265
293;Site;51;MASCULINO;2;26/06/2021;25;1;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;1;4;0;1;0;1058;230;265
294;Vendedor;52;FEMININO;1;05/12/2018;959;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;1;2;1;0;230;265
295;Vendedor;53;MASCULINO;2;27/09/2018;1028;34;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;0;0;230;265
296;Vendedor;54;FEMININO;1;28/06/2019;754;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;2;0;1;1;1;0;230;265
297;Vendedor;55;MASCULINO;2;15/10/2018;1010;33;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;2;4;1;0;230;265
298;Vendedor;23;FEMININO;1;20/02/2018;1247;41;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;3;3;0;0;230;265
299;Site;24;MASCULINO;2;21/06/2021;30;1;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;1;4;0;1;1;1058;230;265
300;Site;25;FEMININO;1;22/03/2021;121;4;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;2;2;2;1;529;230;265
301;Vendedor;26;MASCULINO;2;20/04/2018;1188;39;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;3;3;0;0;230;265
302;Vendedor;27;FEMININO;2;04/11/2019;625;20;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;0;4;1;0;230;265
303;Vendedor;28;MASCULINO;1;31/01/2018;1267;42;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
304;Vendedor;29;FEMININO;2;31/07/2019;721;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;3;1;1;0;230;265
305;Vendedor;30;MASCULINO;1;31/07/2019;721;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;0;2;1;1;0;230;265
306;Vendedor;31;FEMININO;2;28/03/2018;1211;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;0;0;230;265
307;Vendedor;32;MASCULINO;1;17/09/2018;1038;34;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);1;6;0;3;3;1;0;290;334
308;Vendedor;33;FEMININO;2;11/04/2018;1197;39;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;0;0;230;265
309;Vendedor;34;MASCULINO;1;08/11/2018;986;32;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;2;0;0;2;0;0;350;403
310;Vendedor;35;FEMININO;2;19/02/2019;883;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;0;1;2;0;0;230;265
311;Vendedor;36;MASCULINO;1;12/03/2018;1227;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;0;0;230;265
312;Vendedor;37;FEMININO;2;13/03/2020;495;16;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;1;2;0;0;230;265
313;Vendedor;38;MASCULINO;1;27/09/2019;663;22;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
314;Vendedor;39;FEMININO;2;27/09/2019;663;22;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;0;0;3;1;0;230;265
315;Site;40;MASCULINO;1;30/10/2020;264;9;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
316;Site;41;FEMININO;2;11/05/2021;71;2;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;1;1;0;1;0;265;230;265
317;Vendedor;42;MASCULINO;1;23/04/2018;1185;39;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;5;1;0;0;230;265
318;Vendedor;43;FEMININO;2;19/03/2018;1220;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;5;0;1;0;230;265
319;Vendedor;44;MASCULINO;1;20/03/2018;1219;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;0;0;230;265
320;Vendedor;45;FEMININO;2;23/01/2019;910;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;3;2;0;0;350;403
321;Site;46;MASCULINO;1;18/02/2021;153;5;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;18;1;3;15;0;265;230;265
322;Vendedor;47;FEMININO;2;02/10/2018;1023;33;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;1;0;0;1;0;0;230;265
323;Vendedor;48;MASCULINO;1;28/08/2019;693;23;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;0;0;230;265
324;Vendedor;49;FEMININO;2;21/05/2018;1157;38;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;3;3;0;0;230;265
325;Vendedor;50;MASCULINO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;1;0;0;1;0;0;350;403
326;Site;51;FEMININO;2;18/09/2020;306;10;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;0;6;1;0;230;265
327;Vendedor;52;MASCULINO;1;28/06/2019;754;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
328;Vendedor;53;FEMININO;2;08/11/2018;986;32;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;2;0;1;1;0;0;350;403
329;Site;54;MASCULINO;1;08/05/2021;74;2;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;1;1;0;1;0;265;230;265
330;Vendedor;55;FEMININO;2;05/03/2018;1234;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;1;3;0;0;230;265
331;Vendedor;35;MASCULINO;1;05/03/2018;1234;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;1;3;0;0;230;265
332;Vendedor;35;FEMININO;2;25/01/2018;1273;42;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);2;2;0;1;1;0;0;290;334
333;Vendedor;35;MASCULINO;1;19/11/2018;975;32;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;3;0;1;2;0;0;350;403
334;Vendedor;35;FEMININO;2;16/08/2018;1070;35;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
335;Vendedor;35;MASCULINO;2;16/08/2018;1070;35;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
336;Vendedor;35;FEMININO;1;13/03/2020;495;16;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;2;0;1;1;0;0;230;265
337;Vendedor;35;MASCULINO;2;13/03/2020;495;16;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;2;0;1;1;0;0;230;265
338;Vendedor;35;FEMININO;1;16/05/2018;1162;38;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
339;Vendedor;35;MASCULINO;2;13/09/2019;677;22;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;0;0;230;265
340;Vendedor;35;FEMININO;1;19/03/2018;1220;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;0;0;230;265
341;Vendedor;35;MASCULINO;2;29/03/2019;845;28;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;2;0;1;1;0;0;230;265
342;Site;35;FEMININO;1;19/08/2020;336;11;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;4;2;1;0;230;265
343;Vendedor;35;MASCULINO;2;27/03/2018;1212;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;0;0;230;265
344;Site;35;FEMININO;1;13/12/2019;586;19;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
345;Vendedor;35;MASCULINO;2;03/12/2018;961;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;0;6;0;0;230;265
346;Vendedor;35;FEMININO;1;20/02/2018;1247;41;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);1;6;0;2;4;0;0;290;334
347;Site;35;MASCULINO;2;19/08/2020;336;11;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
348;Vendedor;35;FEMININO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;1;0;0;1;0;0;350;403
349;Vendedor;35;MASCULINO;2;28/08/2018;1058;35;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
350;Vendedor;35;FEMININO;1;19/09/2018;1036;34;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;4;2;0;0;230;265
351;Vendedor;35;MASCULINO;2;13/11/2018;981;32;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;2;4;0;0;230;265
